6,2015-10-22,@,Nashville Predators,1,5,L,,,28,10,1,5,0,,29,10,1,5,0,,39,37,51.3,25,27,48.1,27,18,60.0,59.6,83.3
7,2015-10-24,@,Minnesota Wild,0,3,L,,,15,8,0,1,0,,30,2,0,5,1,,35,43,44.9,20,33,37.7,21,29,42.0,40.0,92.0
8,2015-10-26,@,Chicago Blackhawks,0,1,L,OT,,39,25,0,3,0,,24,15,0,3,0,,48,41,53.9,37,27,57.8,28,21,57.1,65.3,95.2
9,2015-10-27,@,Dallas Stars,3,4,L,,,20,11,1,4,0,,34,13,1,3,1,,38,44,46.3,23,37,38.3,27,26,50.9,25.7,105.0
10,2015-10-29,@,St. Louis Blues,1,2,L,,,23,17,1,4,0,,34,15,0,5,0,,35,46,43.2,26,35,42.6,20,30,40.0,47.1,93.3
11,2015-11-01,,Nashville Predators,4,2,W,,,28,12,0,2,0,,42,8,1,6,0,,38,66,36.5,30,51,37.0,21,26,44.7,27.2,113.1
12,2015-11-04,,Florida Panthers,3,2,W,SO,,39,6,1,5,0,,25,10,0,3,0,,57,44,56.4,43,31,58.1,27,24,52.9,48.5,94.8
13,2015-11-06,,Columbus Blue Jackets,4,2,W,,,34,8,1,3,0,,36,10,0,2,0,,47,40,54.0,38,35,52.1,29,17,63.0,44.9,103.8
14,2015-11-07,@,San Jose Sharks,1,0,W,,,17,28,0,2,0,,31,24,,4,,,40,40,50.0,28,33,45.9,21,33,38.9,57.7,106.3
15,2015-11-09,,Arizona Coyotes,3,4,L,OT,,36,10,1,4,0,,28,8,1,5,0,,45,40,52.9,38,31,55.1,15,21,41.7,52.6,93.1
16,2015-11-11,,Edmonton Oilers,3,4,L,OT,,37,9,1,2,0,,27,9,1,2,0,,53,50,51.5,44,39,53.0,30,23,56.6,58.6,93.8
17,2015-11-13,,New York Islanders,1,4,L,,,25,17,1,3,0,,29,13,0,5,0,,48,46,51.1,33,31,51.6,22,22,50.0,62.5,77.8
18,2015-11-16,@,Carolina Hurricanes,4,1,W,,,20,6,0,0,0,,25,0,0,3,0,,41,42,49.4,28,27,50.9,21,28,42.9,50.0,115.2
19,2015-11-17,@,Nashville Predators,2,3,L,,,40,19,0,5,0,,21,17,1,6,0,,57,20,74.0,38,14,73.1,16,18,47.1,73.5,90.7
20,2015-11-19,@,Florida Panthers,3,1,W,,,41,11,1,3,1,,25,11,0,3,0,,48,38,55.8,41,32,56.2,23,21,52.3,60.7,98.6
21,2015-11-21,@,Tampa Bay Lightning,0,5,L,,,30,14,0,1,0,,24,8,2,4,0,,48,43,52.7,40,31,56.3,28,22,56.0,61.1,81.3
22,2015-11-24,,Calgary Flames,5,3,W,,,32,9,2,2,0,,25,9,0,2,0,,67,32,67.7,48,28,63.2,30,22,57.7,55.2,97.3
23,2015-11-25,@,Arizona Coyotes,2,4,L,,,31,8,2,3,0,,34,8,1,3,0,,42,49,46.2,34,34,50.0,22,30,42.3,53.3,88.9
24,2015-11-27,,Chicago Blackhawks,2,3,L,OT,,25,10,0,3,0,,32,8,1,4,0,,49,53,48.0,35,38,47.9,35,27,56.5,33.1,102.1
25,2015-11-30,,Vancouver Canucks,4,0,W,,,30,8,1,3,0,,25,18,,3,,,49,45,52.1,37,32,53.6,29,20,59.2,46.7,112.5
26,2015-12-02,,Tampa Bay Lightning,1,2,L,,,33,8,0,4,0,,22,8,1,4,0,,51,37,58.0,36,28,56.3,24,26,48.0,50.0,98.7
27,2015-12-04,,San Jose Sharks,1,0,W,,,26,11,0,4,0,,23,13,,4,,,45,38,54.2,33,26,55.9,16,22,42.1,53.8,104.8
28,2015-12-06,,Pittsburgh Penguins,2,1,W,,,25,6,0,1,0,,24,4,0,2,0,,53,50,51.5,33,38,46.5,29,21,58.0,41.2,103.1
29,2015-12-11,,Carolina Hurricanes,1,5,L,,,32,22,0,1,0,,24,9,1,3,0,,70,40,63.6,53,30,63.9,26,26,50.0,57.6,85.0
30,2015-12-17,@,Buffalo Sabres,0,3,L,,,44,8,0,3,0,,22,8,0,3,0,,54,35,60.7,43,24,64.2,24,29,45.3,53.3,83.3
31,2015-12-19,@,New Jersey Devils,2,1,W,,,18,4,0,0,0,,22,0,0,2,0,,35,35,50.0,28,28,50.0,19,24,44.2,34.5,106.1
32,2015-12-21,@,New York Islanders,2,5,L,,,29,13,0,1,0,,31,9,0,3,0,,53,50,51.5,35,36,49.3,26,22,54.2,44.6,87.7
33,2015-12-22,@,New York Rangers,2,3,L,OT,,19,20,0,4,0,,22,18,1,5,0,,32,34,48.5,22,26,45.8,26,23,53.1,46.1,98.4
34,2015-12-27,,Philadelphia Flyers,4,2,W,,,37,25,2,3,1,,26,23,1,5,0,,47,27,63.5,39,19,67.2,25,15,62.5,63.3,97.1
35,2015-12-29,@,Calgary Flames,1,0,W,,,21,25,0,2,0,,14,13,,3,,,41,24,63.1,29,13,69.0,14,25,35.9,70.4,105.0
36,2015-12-31,@,Edmonton Oilers,1,0,W,,,35,13,1,2,0,,21,11,,3,,,50,34,59.5,36,21,63.2,21,26,44.7,55.9,100.0
37,2016-01-01,@,Vancouver Canucks,1,2,L,SO,,28,6,1,2,0,,25,4,0,3,0,,47,30,61.0,35,26,57.4,26,15,63.4,56.7,95.5
38,2016-01-03,,Winnipeg Jets,4,1,W,,,35,17,2,2,0,,20,13,0,4,0,,49,31,61.3,39,24,61.9,31,20,60.8,60.7,101.4
39,2016-01-06,,Toronto Maple Leafs,0,4,L,,,39,31,0,2,0,,38,13,0,6,0,,53,58,47.7,45,42,51.7,25,26,49.0,42.6,86.7
40,2016-01-08,,St. Louis Blues,4,3,W,SO,,39,13,1,5,0,,28,15,0,4,0,,57,38,60.0,47,30,61.0,26,37,41.3,67.2,93.4
41,2016-01-10,,Detroit Red Wings,1,2,L,,,31,6,0,2,0,,24,4,0,3,0,,58,49,54.2,46,36,56.1,17,22,43.6,44.8,94.5
42,2016-01-13,,Ottawa Senators,4,1,W,,,38,14,1,3,0,,25,16,0,2,0,,55,35,61.1,44,22,66.7,34,14,70.8,60.0,104.1
43,2016-01-15,,Dallas Stars,4,2,W,,,35,8,1,3,0,,24,6,1,4,1,,45,49,47.9,35,31,53.0,26,28,48.1,48.6,112.0
44,2016-01-17,,Los Angeles Kings,2,3,L,,,32,14,0,3,0,,26,16,1,2,0,,51,49,51.0,39,35,52.7,32,28,53.3,48.8,99.6
45,2016-01-20,,Minnesota Wild,3,1,W,,,27,6,0,1,0,,26,2,0,3,0,,45,50,47.4,31,37,45.6,21,23,47.7,50.0,108.7
46,2016-01-23,@,Detroit Red Wings,4,3,W,,,35,8,0,4,0,,27,8,0,4,0,,39,34,53.4,31,23,57.4,19,30,38.8,37.1,101.7
47,2016-01-26,@,Boston Bruins,6,2,W,,,39,15,1,4,0,,34,15,0,4,0,,43,46,48.3,37,34,52.1,23,26,46.9,41.1,108.5
48,2016-02-02,,San Jose Sharks,3,2,W,,,25,6,0,4,1,,32,8,0,3,0,,44,55,44.4,32,36,47.1,23,22,51.1,32.3,102.8
49,2016-02-04,@,Los Angeles Kings,4,2,W,,,24,6,1,5,0,,25,12,1,2,0,,37,38,49.3,27,29,48.2,26,20,56.5,36.5,112.1
50,2016-02-05,,Arizona Coyotes,5,2,W,,,41,10,1,7,0,,25,14,1,5,0,,53,32,62.4,39,24,61.9,24,20,54.5,54.2,108.5
51,2016-02-08,@,Pittsburgh Penguins,2,6,L,,,38,12,0,2,0,,35,4,0,1,0,,57,54,51.4,44,42,51.2,26,37,41.3,39.0,87.0
52,2016-02-09,@,Philadelphia Flyers,4,1,W,,,26,23,1,4,0,,29,19,1,7,0,,38,43,46.9,33,23,58.9,16,22,42.1,29.1,110.5
53,2016-02-11,@,Columbus Blue Jackets,3,4,L,SO,,27,13,0,2,0,,34,9,1,4,0,,40,55,42.1,30,36,45.5,21,15,58.3,20.0,106.1
54,2016-02-13,@,Chicago Blackhawks,3,2,W,OT,,44,6,1,3,0,,23,6,1,2,0,,62,36,63.3,47,27,63.5,30,22,57.7,66.2,100.6
55,2016-02-15,@,Calgary Flames,6,4,W,,,28,10,3,3,0,,37,8,2,5,0,,42,48,46.7,30,37,44.8,25,21,54.3,42.6,107.8
56,2016-02-16,@,Edmonton Oilers,5,3,W,,,31,8,1,4,1,,27,6,2,4,0,,43,43,50.0,30,31,49.2,22,23,48.9,40.3,108.3
57,2016-02-18,@,Vancouver Canucks,5,2,W,,,33,10,1,3,0,,21,8,1,4,0,,40,36,52.6,37,23,61.7,26,24,52.0,50.2,108.7
58,2016-02-21,,Calgary Flames,5,2,W,,,33,14,2,5,0,,24,12,1,5,0,,52,38,57.8,40,29,58.0,23,21,52.3,50.0,105.2
59,2016-02-24,,Buffalo Sabres,1,0,W,,,29,8,1,3,0,,26,6,,4,,,48,42,53.3,33,31,51.6,28,20,58.3,70.4,100.0
60,2016-02-26,,Edmonton Oilers,2,1,W,OT,,34,6,1,3,0,,18,6,0,3,0,,58,37,61.1,40,27,59.7,11,20,35.5,66.7,97.3
61,2016-02-28,,Los Angeles Kings,4,2,W,,,29,12,3,5,0,,29,14,1,4,0,,50,45,52.6,40,30,57.1,23,18,56.1,38.1,100.0
62,2016-03-02,,Montreal Canadiens,3,2,W,SO,,35,13,1,5,0,,27,15,0,3,0,,46,53,46.5,35,33,51.5,20,28,41.7,50.3,94.9
63,2016-03-03,@,Arizona Coyotes,5,1,W,,,21,38,3,7,0,,28,44,1,6,0,,22,37,37.3,15,29,34.1,16,17,48.5,28.2,116.7
64,2016-03-05,@,Los Angeles Kings,3,2,W,,,22,44,2,2,0,,34,36,2,6,0,,33,50,39.8,26,40,39.4,25,23,52.1,42.4,105.6
65,2016-03-07,,Washington Capitals,1,2,L,SO,,28,4,0,4,0,,32,8,0,4,0,,53,42,55.8,40,31,56.3,25,17,59.5,53.3,100.0
66,2016-03-09,@,Colorado Avalanche,0,3,L,,,37,8,0,3,0,,26,10,0,2,0,,64,36,64.0,48,25,65.8,24,17,58.5,46.2,86.4
67,2016-03-11,@,St. Louis Blues,2,5,L,,,28,8,1,3,0,,23,6,0,3,0,,42,33,56.0,31,23,57.4,14,28,33.3,74.3,77.7
68,2016-03-14,,New Jersey Devils,7,1,W,,,27,6,1,3,0,,25,6,0,3,0,,44,39,53.0,35,29,54.7,34,13,72.3,42.2,120.5
69,2016-03-16,,New York Rangers,1,2,L,,,23,6,0,0,0,,23,0,0,3,0,,54,34,61.4,36,25,59.0,23,27,46.0,62.2,94.5
70,2016-03-18,,Boston Bruins,4,0,W,,,26,9,0,2,0,,38,11,,2,,,45,61,42.5,38,48,44.2,20,20,50.0,25.9,116.7
71,2016-03-20,@,Winnipeg Jets,3,2,W,OT,,33,11,1,2,0,,29,9,0,3,0,,42,39,51.9,34,30,53.1,28,25,52.8,49.5,98.9
72,2016-03-22,@,Montreal Canadiens,3,4,L,,,35,7,0,2,0,,23,9,0,1,0,,61,42,59.2,40,26,60.6,32,19,62.7,46.9,91.5
73,2016-03-24,@,Toronto Maple Leafs,5,6,L,OT,,38,20,2,4,1,,26,8,3,5,0,,46,47,49.5,38,37,50.7,22,24,47.8,41.4,93.5
74,2016-03-26,@,Ottawa Senators,4,3,W,OT,,39,18,1,4,0,,33,18,0,4,0,,55,37,59.8,43,32,57.3,16,26,38.1,55.4,98.3
75,2016-03-28,@,Edmonton Oilers,2,1,W,,,25,6,0,4,0,,28,8,0,3,0,,34,49,41.0,27,33,45.0,17,28,37.8,38.2,106.2
76,2016-03-30,,Calgary Flames,8,3,W,,,27,18,1,3,0,,26,28,1,3,0,,43,57,43.0,35,40,46.7,31,19,62.0,28.3,125.0
77,2016-04-01,,Vancouver Canucks,2,3,L,,,36,6,0,1,0,,28,4,0,2,0,,53,49,52.0,46,37,55.4,28,22,56.0,54.5,94.7
78,2016-04-03,,Dallas Stars,3,1,W,,,24,10,0,2,2,,25,4,0,4,0,,40,52,43.5,35,31,53.0,20,11,64.5,52.9,100.9
79,2016-04-05,,Winnipeg Jets,1,2,L,OT,,28,6,1,4,0,,26,8,0,3,0,,46,34,57.5,30,28,51.7,25,16,61.0,57.1,89.5
80,2016-04-07,@,Los Angeles Kings,1,2,L,,,20,17,0,3,0,,31,17,0,3,0,,34,54,38.6,21,40,34.4,28,30,48.3,43.8,99.5
81,2016-04-09,@,Colorado Avalanche,5,3,W,,,31,16,2,4,0,,32,19,1,7,0,,40,40,50.0,28,25,52.8,21,18,53.8,59.5,103.6
82,2016-04-10,@,Washington Capitals,2,0,W,,,21,13,0,3,0,,24,13,,3,,,34,44,43.6,29,31,48.3,24,13,64.9,50.0,110.5
